CustomerID,TransactionID,Date,ProductID,Category,SubCategory,Quantity,Price,Age,Gender,Region,Review_Text,Rating,Churned,Image_URL,Fraud_Flag,Total_Spend
529,535f6bc2-70d7-4697-80de-057d4bb770fc,2023-06-13,1817,Toys,Bed,4,82.16,38,Female,North,Throw ok single save change bill system situation.,3,0,https://example.com/image528.jpg,0,328.64
530,022fca2f-3f0b-41b5-a0a0-14f60e12d3d0,2023-06-14,1920,Electronics,Mobile,4,107.19,22,Male,North,Skin site dog base model several upon.,2,0,https://example.com/image529.jpg,0,428.76
531,497bd95a-89ff-4421-a6aa-a8cb03c630e0,2023-06-15,1407,Furniture,Milk,7,345.25,52,Male,South,Newspaper take my.,2,0,https://example.com/image530.jpg,0,2416.75
532,fc1a9534-76fb-4d3a-95c0-730d56c8f325,2023-06-16,1524,Toys,Mobile,9,179.46,38,Male,West,Very but specific then already newspaper.,4,0,https://example.com/image531.jpg,0,1615.14
533,578549f6-6557-4016-8cb9-a2f6d57b89de,2023-06-17,1827,Clothing,Action Figure,2,357.94,21,Male,North,Would wear girl water total guess.,4,1,https://example.com/image532.jpg,0,715.88
534,667eb3ae-7fee-4af4-9d06-9cbbd811f155,2023-06-18,1505,Clothing,Bed,1,83.06,66,Female,North,Kind so cause less around.,5,0,https://example.com/image533.jpg,0,83.06
535,0bf9774d-057b-4a9a-9aec-4ab6df60559e,2023-06-19,1902,Grocery,Bed,2,129.87,65,Female,East,Sit everything in present pressure subject machine study.,4,0,https://example.com/image534.jpg,0,259.74
536,4e18f19b-6fa5-4f96-9a79-b7fa19adf667,2023-06-20,1824,Toys,Mobile,7,82.54,33,Male,South,Month become prove herself.,5,0,https://example.com/image535.jpg,0,577.7800000000001
537,4ba2cb89-b310-4249-9720-902d866fd7c5,2023-06-21,1035,Grocery,Puzzle,6,476.69,48,Female,West,Dream important walk player.,1,0,https://example.com/image536.jpg,0,2860.14
538,2e77f7be-e0a9-454e-9721-014e04ae5f83,2023-06-22,1684,Electronics,Laptop,4,205.67,43,Male,West,Yard enjoy loss start property.,3,0,https://example.com/image537.jpg,0,822.68
539,3f605b36-51b2-4504-851a-1d76243f0388,2023-06-23,1019,Toys,Puzzle,1,171.92,69,Male,South,World model edge.,2,1,https://example.com/image538.jpg,0,171.92
540,38f1afde-425a-4a84-a47c-58c2fc6c03b8,2023-06-24,1320,Electronics,Mobile,1,12.03,52,Female,North,Issue here officer.,1,0,https://example.com/image539.jpg,0,12.03
541,0446c0e7-2b28-4021-b43d-1f830fed09be,2023-06-25,1775,Grocery,Action Figure,5,80.94,23,Male,West,See term century reflect discuss.,1,0,https://example.com/image540.jpg,0,404.7
542,33045b30-8789-4eeb-9385-d846cc53e5eb,2023-06-26,1511,Toys,Puzzle,1,213.46,50,Female,West,Teacher individual to example.,5,0,https://example.com/image541.jpg,1,213.46
543,ca14e6ff-6db4-4f02-8470-f54c651bde80,2023-06-27,1399,Grocery,Pants,7,38.91,38,Male,West,Light ready the policy leg argue.,3,1,https://example.com/image542.jpg,0,272.37
544,52e6459b-b38e-4e84-b8de-00dd125e7074,2023-06-28,1653,Toys,Puzzle,1,257.82,33,Male,East,At name accept Congress join design group clear.,5,0,https://example.com/image543.jpg,0,257.82
545,d6d05553-a93f-44a2-9ed5-12bafd9c1b03,2023-06-29,1971,Grocery,Sofa,1,230.23,64,Male,South,Lay family certainly image fire dark establish.,1,0,https://example.com/image544.jpg,0,230.23
546,0ce14297-727d-4e37-bfa0-0f67cd43ba2f,2023-06-30,1882,Clothing,Snacks,2,384.75,56,Male,West,If current wide defense your professional.,2,0,https://example.com/image545.jpg,0,769.5
547,826f4d38-9955-45f6-afb9-2b423c8e6b96,2023-07-01,1470,Grocery,Milk,3,331.6,51,Female,South,Receive fear focus accept road since they PM.,4,1,https://example.com/image546.jpg,0,994.8000000000001
548,522beaf0-af8d-46e1-8e54-1a5a314ee727,2023-07-02,1142,Clothing,Puzzle,1,225.74,59,Male,North,Than power sea security thus.,5,0,https://example.com/image547.jpg,0,225.74
549,c8f67f34-2e31-4dc3-9f47-0e57a04e0520,2023-07-03,1091,Grocery,Laptop,9,116.21,32,Female,South,Mr either upon attention question.,1,1,https://example.com/image548.jpg,0,1045.8899999999999
550,922c2dbc-b110-4f4f-8694-fff6f718a708,2023-07-04,1353,Toys,Laptop,8,364.8,23,Female,East,Itself herself popular magazine professor another beat.,4,1,https://example.com/image549.jpg,0,2918.4
551,4346170b-152a-4ef7-bf47-e2d664839342,2023-07-05,1833,Toys,Puzzle,5,355.39,19,Male,East,Mission crime shake tough.,4,0,https://example.com/image550.jpg,0,1776.9499999999998
552,3cf7879a-00bd-478f-9a06-b7b5297ae07c,2023-07-06,1799,Toys,Shirt,2,80.88,41,Female,South,Keep station term goal before.,1,0,https://example.com/image551.jpg,0,161.76
553,df1c8515-0b0a-470c-9f9c-0cecd016b8af,2023-07-07,1726,Furniture,Bed,5,457.8,66,Male,East,Everybody energy street money look.,3,0,https://example.com/image552.jpg,0,2289.0
554,6c489bb9-5fc0-46f1-b0dc-27f26952f153,2023-07-08,1958,Electronics,Puzzle,6,36.88,45,Female,West,Whose by daughter idea everything item.,1,0,https://example.com/image553.jpg,0,221.28000000000003
555,3d39f83d-8a33-4331-8c79-81a2369784c6,2023-07-09,1853,Toys,Bed,1,32.24,18,Female,East,Care simple bit may cause.,2,0,https://example.com/image554.jpg,0,32.24
556,a5ffa94d-31ce-492d-907c-9af9e7ba8139,2023-07-10,1050,Clothing,Pants,4,97.74,18,Male,North,Ready trip great must home.,4,0,https://example.com/image555.jpg,0,390.96
557,b43f5579-01ff-4f3b-926e-70fb6f277c8c,2023-07-11,1664,Toys,Mobile,9,455.18,45,Male,South,College stage thing economy grow.,2,0,https://example.com/image556.jpg,0,4096.62
558,f3d78859-0977-4f8e-8c34-8e1c5bdcc4c9,2023-07-12,1697,Furniture,Pants,2,262.4,53,Female,South,Interview food agent well.,5,0,https://example.com/image557.jpg,0,524.8
559,6e3eed67-fdd4-43d1-8607-e1757236eb74,2023-07-13,1574,Clothing,Puzzle,5,395.03,37,Male,North,Most rather against management over including.,4,0,https://example.com/image558.jpg,0,1975.1499999999999
560,e08e4f91-d7c2-4015-a982-b251f774f0aa,2023-07-14,1189,Furniture,Laptop,1,117.78,65,Male,North,State out glass imagine for spring nice.,3,0,https://example.com/image559.jpg,0,117.78
561,a9151cf6-f2f3-45ce-a70d-bf48753e1193,2023-07-15,1124,Clothing,Shirt,4,247.66,25,Female,North,Season husband news food stay free save.,1,0,https://example.com/image560.jpg,0,990.64
562,fadaa5c6-b7ef-4c25-9d53-d925894956dd,2023-07-16,1149,Grocery,Action Figure,4,182.35,18,Female,North,Early figure theory expect.,5,0,https://example.com/image561.jpg,0,729.4
563,562360e0-86ae-4dfd-b1b7-e28de081f5b3,2023-07-17,1313,Electronics,Bed,6,414.78,43,Male,West,Suggest election modern rise leave development rest.,2,0,https://example.com/image562.jpg,0,2488.68
564,fa4f8325-4175-455b-beb7-cc3ef3363463,2023-07-18,1569,Electronics,Snacks,9,16.19,68,Female,East,Upon eat than determine increase agreement city let.,5,1,https://example.com/image563.jpg,0,145.71
565,a863a0ed-8640-4b78-9193-c06bb30dc29a,2023-07-19,1341,Furniture,Bed,3,125.7,60,Male,East,Chair ask feeling throw.,3,0,https://example.com/image564.jpg,0,377.1
566,0ff76df8-c9e9-4fab-aeca-cdf587907b69,2023-07-20,1304,Electronics,Sofa,9,80.52,66,Male,West,Indeed whole change happen produce condition give.,1,0,https://example.com/image565.jpg,0,724.68
567,a0f97498-02e4-4d34-8af1-26ae2611868f,2023-07-21,1691,Furniture,Milk,6,430.3,42,Female,North,Quickly group since there animal sister political.,5,0,https://example.com/image566.jpg,0,2581.8
568,b12e9a59-d457-413d-bfa6-3dc6893086d8,2023-07-22,1681,Furniture,Puzzle,7,236.43,27,Male,South,American lot goal.,2,0,https://example.com/image567.jpg,0,1655.01
569,10322f9a-6022-452c-9575-b1399b12473c,2023-07-23,1837,Furniture,Pants,2,205.09,29,Female,South,Wind simply design plan wish reflect true.,5,0,https://example.com/image568.jpg,0,410.18
570,0bd2e7db-a5f1-4b35-a19d-9e88a296974b,2023-07-24,1782,Electronics,Snacks,6,227.49,58,Male,South,Low western rather evening senior anyone skill.,1,0,https://example.com/image569.jpg,0,1364.94
571,839795de-97e2-491f-9a3d-473b37d02324,2023-07-25,1053,Furniture,Laptop,6,486.1,24,Male,North,Common yet turn fly measure.,5,0,https://example.com/image570.jpg,0,2916.6000000000004
572,4aaf2b80-b15f-480d-81aa-0e9c800f11b0,2023-07-26,1443,Electronics,Laptop,2,425.88,29,Male,West,Leave candidate manager security.,2,0,https://example.com/image571.jpg,0,851.76
573,10bfb942-a08d-4d6a-adb1-6042e081393b,2023-07-27,1612,Furniture,Laptop,2,354.65,64,Female,West,Particular possible chair inside so.,1,0,https://example.com/image572.jpg,0,709.3
574,751fc7b7-612b-4c69-9851-bfb98e526d03,2023-07-28,1992,Toys,Action Figure,2,148.79,57,Female,West,Traditional according other subject however.,3,0,https://example.com/image573.jpg,0,297.58
575,279bf7fa-fc4d-4d8c-b438-403e2d9d4abb,2023-07-29,1263,Furniture,Sofa,1,86.76,34,Male,East,Family manager behavior quite cultural whom.,3,0,https://example.com/image574.jpg,0,86.76
576,03bdb333-f227-4b75-9f11-347ccda49434,2023-07-30,1052,Clothing,Laptop,5,461.11,22,Female,East,Age if every however pattern number they.,4,0,https://example.com/image575.jpg,0,2305.55
577,abe3ff69-1113-483b-b555-cdeb2aa6137a,2023-07-31,1571,Furniture,Laptop,8,214.42,31,Female,East,Simple consumer final.,5,0,https://example.com/image576.jpg,0,1715.36
578,54ed5b3a-66bf-415b-a000-459516537dcc,2023-08-01,1619,Grocery,Puzzle,2,142.98,51,Male,East,Research matter human option information order.,2,0,https://example.com/image577.jpg,0,285.96
579,0be0684b-c779-482c-8973-610b84ce1a54,2023-08-02,1004,Furniture,Sofa,5,238.11,65,Female,South,Exactly material section well weight.,5,1,https://example.com/image578.jpg,0,1190.5500000000002
580,1f326db3-1fad-465e-b6c1-3a721ad65311,2023-08-03,1102,Clothing,Shirt,8,459.33,34,Female,South,Simple series see station.,1,1,https://example.com/image579.jpg,0,3674.64
581,44bafef3-5431-4593-9156-0ebd6eb87554,2023-08-04,1195,Clothing,Shirt,5,196.6,52,Female,West,Amount if budget fine account shoulder important current.,4,0,https://example.com/image580.jpg,0,983.0
582,f789fabb-2bc4-4fab-b0b4-7fa8e3258ba4,2023-08-05,1773,Electronics,Sofa,2,283.51,18,Male,East,Sing information Mr.,2,0,https://example.com/image581.jpg,1,567.02
583,25ca16e5-bfba-450d-9508-e508dedd866f,2023-08-06,1876,Toys,Milk,3,402.47,67,Male,West,Finish paper any keep plan.,5,0,https://example.com/image582.jpg,0,1207.41
584,b9d2562e-7344-4ee2-959c-2214e4c8824e,2023-08-07,1991,Furniture,Action Figure,6,216.43,67,Female,North,Expert black with.,2,0,https://example.com/image583.jpg,0,1298.58
585,f1c8e904-3e61-45cc-a48d-780c9a2e811b,2023-08-08,1883,Electronics,Snacks,5,120.6,53,Male,East,Over already life inside argue.,1,1,https://example.com/image584.jpg,0,603.0
586,3ed01ab5-fd81-4ee9-918f-7b1baa4f4ca2,2023-08-09,1349,Toys,Bed,4,497.29,32,Female,East,Behavior out figure quickly bill investment party statement.,4,0,https://example.com/image585.jpg,0,1989.16
587,058b1445-5ba5-43eb-bac5-02f04631565b,2023-08-10,1046,Furniture,Puzzle,4,478.5,36,Male,West,Best name life there.,2,0,https://example.com/image586.jpg,0,1914.0
588,a1538a68-fc61-4e12-8ac0-7bc950569c6d,2023-08-11,1866,Grocery,Mobile,5,422.52,68,Female,West,Offer seat single eight attorney establish.,1,1,https://example.com/image587.jpg,0,2112.6
589,31e2d113-ffb8-4eee-bc4e-fbfea48f9607,2023-08-12,1822,Furniture,Shirt,2,345.75,59,Male,North,Training body save among threat find become.,3,0,https://example.com/image588.jpg,0,691.5
590,b19466f1-0ce1-4f53-ae0e-a8930e88f60c,2023-08-13,1935,Clothing,Sofa,9,150.96,22,Female,West,Value need difference.,2,0,https://example.com/image589.jpg,0,1358.64
591,4f321629-b8e6-4349-86be-68ad3605527b,2023-08-14,1819,Clothing,Snacks,2,457.14,36,Male,East,Now sort heavy later ground.,4,0,https://example.com/image590.jpg,0,914.28
592,10f7dc9c-5fad-48f7-8685-2608b2929c1d,2023-08-15,1655,Grocery,Sofa,2,141.4,60,Female,South,Manage research can yeah.,2,0,https://example.com/image591.jpg,0,282.8
593,87b7e401-d810-46fd-a77d-69336d6b3641,2023-08-16,1268,Electronics,Bed,9,401.4,56,Male,North,Door money reduce condition expert us cause.,2,0,https://example.com/image592.jpg,0,3612.6
594,61b9a83a-0e93-463f-b0d3-e8e5a440c77c,2023-08-17,1369,Toys,Snacks,3,459.54,22,Male,North,Together whatever coach than cut support big past.,1,0,https://example.com/image593.jpg,0,1378.6200000000001
595,b4865304-0fbd-4bf6-a400-e0d62cafcd31,2023-08-18,1635,Furniture,Shirt,7,303.49,69,Male,East,Land much particular at.,5,1,https://example.com/image594.jpg,0,2124.4300000000003
596,9c802f50-9fb0-42da-a98e-a1f7a5bdf882,2023-08-19,1105,Clothing,Laptop,4,402.51,29,Female,South,Among yard item population together camera.,5,0,https://example.com/image595.jpg,0,1610.04
597,13a73864-ed65-4cd4-9590-5984ba832ec5,2023-08-20,1669,Electronics,Sofa,6,396.89,36,Female,West,Machine late me degree.,2,0,https://example.com/image596.jpg,0,2381.34
598,02098604-93f7-45ec-86ac-6d49af954218,2023-08-21,1658,Grocery,Mobile,4,100.61,64,Female,West,Staff girl data my car.,4,0,https://example.com/image597.jpg,0,402.44
599,474cfaab-fa3b-4395-af86-f10bfa7d8440,2023-08-22,1656,Clothing,Shirt,7,335.62,29,Male,South,Reality add around decision focus.,4,0,https://example.com/image598.jpg,0,2349.34
600,24cea3fb-4daa-41c4-92f2-9ffe103beae8,2023-08-23,1119,Grocery,Pants,1,51.27,53,Female,South,Box senior occur performance spend decide someone.,1,1,https://example.com/image599.jpg,0,51.27
601,96b762e4-9b19-43d3-97ab-05fed51cbff9,2023-08-24,1830,Furniture,Mobile,3,256.39,29,Male,East,May skin store surface door.,2,0,https://example.com/image600.jpg,0,769.17
602,6ddc0256-8639-41bf-9842-b72c6b9e5bb0,2023-08-25,1786,Toys,Milk,3,85.31,35,Male,West,Court action describe.,2,1,https://example.com/image601.jpg,0,255.93
603,8ad9c884-1ec8-4181-839c-772316a824a9,2023-08-26,1603,Clothing,Action Figure,1,211.09,66,Male,East,Onto idea find often cause address.,5,0,https://example.com/image602.jpg,0,211.09
604,893c9175-5af7-4dd1-8655-7c177a174271,2023-08-27,1057,Clothing,Shirt,6,417.33,68,Female,West,Computer maybe meet skin health.,1,0,https://example.com/image603.jpg,0,2503.98
605,b1249e5a-b7ad-45c4-bb63-03e2ada60565,2023-08-28,1950,Furniture,Laptop,9,493.65,65,Male,West,Edge there into mind foreign defense work reality.,3,1,https://example.com/image604.jpg,0,4442.849999999999
606,81773272-48b3-490f-a91f-8f153afd8643,2023-08-29,1345,Electronics,Shirt,8,162.39,60,Female,South,Artist out traditional use drive activity for.,4,0,https://example.com/image605.jpg,0,1299.12
607,b7637cd9-c978-4c43-9e35-8c66d01121bf,2023-08-30,1740,Toys,Bed,7,268.32,51,Female,East,Remain successful decide discover understand.,4,0,https://example.com/image606.jpg,0,1878.24
608,16ef098d-28e6-401a-8b01-98c88ba369ae,2023-08-31,1473,Clothing,Snacks,8,258.09,65,Male,South,Improve care deep own stuff look stuff.,2,0,https://example.com/image607.jpg,0,2064.72
609,23ff055a-82da-41f2-ad67-9cdf17ee4d0a,2023-09-01,1116,Toys,Sofa,6,477.43,50,Female,East,Evening land pick number television.,1,1,https://example.com/image608.jpg,0,2864.58
610,66a86639-3b1b-4877-9716-76c2a90ded03,2023-09-02,1829,Clothing,Snacks,9,241.9,66,Male,West,Region road conference better nice treatment.,3,1,https://example.com/image609.jpg,0,2177.1
611,512a4024-0468-4743-a3da-bd0b505421c4,2023-09-03,1790,Toys,Snacks,3,351.06,35,Male,North,West word color up line head.,4,1,https://example.com/image610.jpg,1,1053.18
612,4aeb06fe-cc1c-44b5-9187-1047d1b6fcd8,2023-09-04,1126,Grocery,Shirt,9,461.29,46,Female,North,Subject rich much success remain PM third.,1,0,https://example.com/image611.jpg,1,4151.610000000001
613,85be5ff4-cd17-4da5-8fbe-9440b1f3d7f7,2023-09-05,1392,Clothing,Bed,4,189.82,62,Male,East,Street theory reveal course.,3,0,https://example.com/image612.jpg,0,759.28
614,ce391520-dd14-4d6a-b5ae-405fd4c4f6b2,2023-09-06,1907,Toys,Sofa,7,451.55,22,Male,East,Edge animal capital start near magazine.,2,0,https://example.com/image613.jpg,0,3160.85
615,cecf40af-4264-442d-b7ee-498f07d3c8bd,2023-09-07,1640,Electronics,Sofa,9,459.14,42,Male,South,Order American board not.,5,0,https://example.com/image614.jpg,0,4132.26
616,c78dfa07-8422-4eb8-9bdf-b6fdbb81d4c0,2023-09-08,1057,Grocery,Snacks,2,465.68,41,Female,West,When morning near poor.,4,0,https://example.com/image615.jpg,1,931.36
617,a98ea97a-b072-49dc-b304-31b9dad20247,2023-09-09,1633,Grocery,Milk,2,138.87,46,Female,North,Today network against sign decide.,4,0,https://example.com/image616.jpg,1,277.74
618,7611ce3a-0991-4bcd-859a-250773ee57cd,2023-09-10,1512,Electronics,Action Figure,9,203.18,55,Female,South,Challenge unit lot too certainly.,3,0,https://example.com/image617.jpg,0,1828.6200000000001
619,a2dc3560-d18b-454b-9d86-6da41df6b000,2023-09-11,1750,Toys,Bed,3,435.85,50,Male,East,Model pressure ground I international reason.,5,0,https://example.com/image618.jpg,0,1307.5500000000002
620,41ddd8a4-53b4-4a79-b13e-508d46566ce2,2023-09-12,1801,Furniture,Milk,9,182.79,27,Male,West,Today age within will trial their reach its.,1,1,https://example.com/image619.jpg,0,1645.11
621,345553e3-ed2b-424e-bdb8-a7342f2be27b,2023-09-13,1095,Electronics,Puzzle,5,302.13,54,Female,South,Economy course point particularly research.,2,1,https://example.com/image620.jpg,0,1510.65
622,9a602fbd-608d-4edc-acf5-29b49b255379,2023-09-14,1637,Toys,Puzzle,6,63.44,50,Female,South,Red billion set cell especially guy.,1,0,https://example.com/image621.jpg,0,380.64
623,ba85b1b1-2100-40ea-b910-477821d4f916,2023-09-15,1117,Electronics,Mobile,2,32.86,40,Female,East,Top though feel second model within.,3,0,https://example.com/image622.jpg,0,65.72
624,4fef1759-bbae-4f91-b57d-9662d9426985,2023-09-16,1559,Electronics,Snacks,8,208.94,28,Female,West,Plan discuss special wind teach.,4,0,https://example.com/image623.jpg,0,1671.52
625,c299a6f1-c95c-49f2-b16a-4439c4f7790d,2023-09-17,1600,Clothing,Sofa,9,291.56,41,Female,North,Morning toward city especially.,4,0,https://example.com/image624.jpg,0,2624.04
626,fa163691-0597-46eb-ada9-0a6822263479,2023-09-18,1487,Toys,Shirt,2,199.39,41,Male,South,Small red establish believe respond young.,1,0,https://example.com/image625.jpg,0,398.78
627,4aafa26c-d7ad-44b6-9e75-d8052a2d14be,2023-09-19,1236,Furniture,Sofa,6,290.98,24,Female,East,Will administration face page life color.,2,1,https://example.com/image626.jpg,0,1745.88
628,953c2c08-0586-4b02-8f30-84722b28c023,2023-09-20,1884,Clothing,Sofa,6,259.97,67,Male,South,House know live letter federal husband current.,3,0,https://example.com/image627.jpg,0,1559.8200000000002
629,f71f9e5a-1cb6-4976-babb-b8367b1cbbe1,2023-09-21,1896,Electronics,Laptop,8,344.43,38,Male,East,Strategy price exactly offer forward difference few.,2,0,https://example.com/image628.jpg,0,2755.44
630,907ab36f-c000-4a77-81f0-e2c4982bc65e,2023-09-22,1271,Electronics,Sofa,5,326.52,37,Male,East,Benefit material despite south cause cover us money.,3,0,https://example.com/image629.jpg,0,1632.6
631,179ff71f-428e-4f5d-bfbc-9363cf4a258c,2023-09-23,1188,Electronics,Mobile,9,215.0,27,Male,East,Change bed view news.,2,0,https://example.com/image630.jpg,0,1935.0
632,16330a20-2279-4bd6-a094-ab30fef9468d,2023-09-24,1998,Toys,Milk,1,215.37,42,Female,West,Side protect gun entire direction boy movie.,1,0,https://example.com/image631.jpg,0,215.37
633,4a1a1042-2e63-4256-8842-5e2069d538f8,2023-09-25,1703,Toys,Puzzle,9,74.69,64,Male,North,Matter cultural occur tax.,5,0,https://example.com/image632.jpg,0,672.21
634,bf83bf1b-8a99-450f-8a1c-462df1db23ba,2023-09-26,1446,Clothing,Sofa,7,259.05,53,Female,West,Message cold he music town day.,3,0,https://example.com/image633.jpg,0,1813.3500000000001
635,9bdd7518-ef6c-4980-898a-3deb331aa931,2023-09-27,1580,Furniture,Sofa,4,295.65,65,Male,North,Along generation debate perhaps arm these war.,1,0,https://example.com/image634.jpg,0,1182.6
636,67601129-39c5-40a1-8459-e63dc2b74446,2023-09-28,1789,Clothing,Laptop,3,240.86,64,Female,East,Career our both member discussion.,4,0,https://example.com/image635.jpg,0,722.58
637,ac7beb7b-c18d-4911-8f40-fe98388350a5,2023-09-29,1860,Grocery,Bed,6,166.23,32,Female,North,Then time maintain tonight our religious always watch.,4,0,https://example.com/image636.jpg,0,997.3799999999999
638,113394a3-343d-45ea-9500-8b68dcd2851d,2023-09-30,1246,Electronics,Shirt,1,362.22,61,Male,West,Head teacher interview form across.,2,0,https://example.com/image637.jpg,0,362.22
639,33bd36f9-3f72-4184-9a07-4e1f567caa5b,2023-10-01,1962,Electronics,Bed,3,41.96,57,Female,South,Him national consumer.,4,0,https://example.com/image638.jpg,0,125.88
640,68936d35-47ae-4400-9908-d5bde0b0eaac,2023-10-02,1075,Electronics,Shirt,2,457.65,57,Male,West,Figure general various buy live including.,5,1,https://example.com/image639.jpg,0,915.3
641,864b6e16-6b5b-408e-9fb6-a9e053667bc9,2023-10-03,1153,Clothing,Action Figure,9,15.22,67,Female,West,Decision share floor evidence.,3,0,https://example.com/image640.jpg,0,136.98000000000002
642,7ac566d5-7a34-488f-8ff1-233c157aaf15,2023-10-04,1655,Clothing,Sofa,3,481.36,23,Male,West,Certainly between treat nothing experience newspaper turn.,2,0,https://example.com/image641.jpg,0,1444.08
643,b1ff787a-0a0e-4623-8c98-a10050e1d727,2023-10-05,1434,Electronics,Laptop,2,233.87,54,Male,West,Admit either pretty citizen until dog meet.,3,1,https://example.com/image642.jpg,0,467.74
644,c80a4ab2-5748-47cb-b6ac-df01f1b05eb1,2023-10-06,1996,Clothing,Pants,4,209.27,19,Female,West,Option I camera campaign group never.,3,0,https://example.com/image643.jpg,0,837.08
645,9eaef681-7ffc-4a20-9d83-21ee5ae9b0f1,2023-10-07,1085,Toys,Snacks,2,131.94,29,Female,North,List pay southern century agreement still month.,1,1,https://example.com/image644.jpg,0,263.88
646,399c1f79-f977-41ff-8f6a-2f03b9c463c3,2023-10-08,1696,Toys,Puzzle,1,9.99,21,Male,North,Here education identify home.,4,1,https://example.com/image645.jpg,0,9.99
647,06fd0f8f-8595-4eb6-a978-114137a2696c,2023-10-09,1284,Clothing,Milk,6,141.02,40,Male,South,Push data home political everything.,3,0,https://example.com/image646.jpg,0,846.1200000000001
648,086baba2-3847-4b0e-b893-200b25b83bbc,2023-10-10,1973,Electronics,Puzzle,8,59.15,30,Female,West,Know perform head Mrs candidate bit.,5,1,https://example.com/image647.jpg,0,473.2
649,63ce74c8-5fc3-4f39-a6ea-f499319c4829,2023-10-11,1219,Clothing,Milk,2,331.61,34,Male,West,Kitchen sister computer source old.,5,0,https://example.com/image648.jpg,0,663.22
650,d2f30544-a0b9-40f7-8a8b-b040224f0b63,2023-10-12,1068,Clothing,Action Figure,9,162.94,48,Male,South,Instead six concern score.,4,0,https://example.com/image649.jpg,0,1466.46
651,a1678428-d4e4-4129-8e23-70a06bc86eca,2023-10-13,1046,Clothing,Bed,3,384.75,33,Male,South,Trouble service look herself society lead phone little.,4,1,https://example.com/image650.jpg,0,1154.25
652,1fa3ed49-093f-4d95-9653-49a8ada8a395,2023-10-14,1093,Grocery,Mobile,8,107.42,58,Female,East,Control trouble during certain choose outside.,2,1,https://example.com/image651.jpg,0,859.36
653,707ac02d-ec2e-4f35-b81e-673002c695da,2023-10-15,1749,Toys,Sofa,8,450.62,43,Male,South,Time leader ahead seven.,2,0,https://example.com/image652.jpg,0,3604.96
654,6e2e963a-5bcc-45b3-8212-e0570e67454e,2023-10-16,1957,Furniture,Pants,3,263.88,45,Male,South,Cell later entire chair painting along discussion.,2,0,https://example.com/image653.jpg,0,791.64
655,4facbb7b-d2bd-4b20-8784-ff59b7127967,2023-10-17,1452,Furniture,Milk,3,61.68,18,Female,South,Girl affect pressure.,4,0,https://example.com/image654.jpg,0,185.04
656,5e23a268-8709-48ea-95c5-018f4aadc05b,2023-10-18,1203,Grocery,Snacks,6,203.42,64,Male,East,Great including member member country leave but.,3,0,https://example.com/image655.jpg,0,1220.52
657,3b980481-8d60-4835-b6b0-81b86f046880,2023-10-19,1911,Clothing,Milk,1,107.35,29,Male,North,Lose high nor say oil political prepare and.,1,0,https://example.com/image656.jpg,1,107.35
658,e5be8874-1527-45a7-a02a-4090cd0793af,2023-10-20,1217,Grocery,Mobile,4,103.84,54,Male,East,Drug voice their happen.,2,1,https://example.com/image657.jpg,0,415.36
659,5dc6d2b5-1297-4c70-b4c0-3cafe5bb1ee0,2023-10-21,1473,Grocery,Puzzle,1,255.65,67,Male,North,Site house her series guess six place.,1,0,https://example.com/image658.jpg,0,255.65
660,527fd2a8-a997-4ca1-8a47-a7ada818855c,2023-10-22,1431,Electronics,Laptop,3,337.59,37,Female,South,Series baby start know range his network everyone.,5,0,https://example.com/image659.jpg,0,1012.77
661,7dbf087c-3719-4fa5-8e72-0336755cf250,2023-10-23,1340,Toys,Puzzle,9,456.25,19,Male,East,Order party structure pick girl.,4,0,https://example.com/image660.jpg,0,4106.25
662,c0a87682-32c7-43eb-b8d5-3b06aa7944bd,2023-10-24,1550,Furniture,Action Figure,5,253.57,53,Male,East,Future material upon lead court drop.,5,0,https://example.com/image661.jpg,0,1267.85
663,f73d4753-ba06-4a34-bf40-34e481f36832,2023-10-25,1611,Clothing,Laptop,5,483.09,32,Male,North,Industry term two until find stop.,2,0,https://example.com/image662.jpg,0,2415.45
664,063c126e-dbf9-428d-b22a-22d82eb9bf0f,2023-10-26,1288,Furniture,Puzzle,4,471.11,55,Male,East,Stand company over.,3,0,https://example.com/image663.jpg,0,1884.44
665,5a5e9fb3-0978-4c5c-893b-b2c282f3d7a4,2023-10-27,1253,Furniture,Snacks,3,433.21,39,Male,East,World guess any office.,2,0,https://example.com/image664.jpg,0,1299.6299999999999
666,72efaec7-c82b-4f03-a125-35ae62e75c91,2023-10-28,1733,Toys,Puzzle,5,252.49,61,Female,West,Crime together fire should base experience.,1,0,https://example.com/image665.jpg,0,1262.45
667,498f87ce-b17a-426f-b57f-900d252ce43d,2023-10-29,1356,Furniture,Snacks,4,74.75,67,Female,North,Necessary store along hand production.,2,0,https://example.com/image666.jpg,1,299.0
668,de839447-6449-4ece-9f0d-5ca64eaf7d3b,2023-10-30,1022,Furniture,Snacks,8,112.86,49,Male,East,Improve itself born.,3,0,https://example.com/image667.jpg,0,902.88
669,482f9e43-faff-4f94-a5e2-12b1fefb064f,2023-10-31,1761,Grocery,Laptop,4,325.6,37,Male,East,Life stop present.,3,0,https://example.com/image668.jpg,0,1302.4
670,468bb8c9-7aff-4400-9789-9d3ec6c96fc7,2023-11-01,1521,Toys,Bed,8,213.77,53,Female,South,Hard performance you under future remain none.,4,0,https://example.com/image669.jpg,0,1710.16
